Year,County,Hospital,OSHPDID,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LONGITUDE,LATITUDE
2020,Orange,Mission Hospital Regional Medical Center,106301262.0,Bladder,,3.0,-117.66768,33.56279
2020,Orange,UC Irvine Medical Center,106301279.0,Colon,,69.0,-117.8901339,33.7879885
2020,Orange,UC Irvine Medical Center,106301279.0,Breast,,125.0,-117.8901339,33.7879885
2020,Orange,UC Irvine Medical Center,106301279.0,Brain,,99.0,-117.8901339,33.7879885
2020,Orange,UC Irvine Medical Center,106301279.0,Bladder,,29.0,-117.8901339,33.7879885
2020,Orange,UC Irvine Medical Center,106301279.0,Esophagus,,8.0,-117.8901339,33.7879885
2020,Orange,UC Irvine Medical Center,106301279.0,Stomach,,26.0,-117.8901339,33.7879885
2020,Orange,UC Irvine Medical Center,106301279.0,Rectum,,67.0,-117.8901339,33.7879885
2020,Orange,UC Irvine Medical Center,106301279.0,Prostate,,22.0,-117.8901339,33.7879885
2020,Orange,UC Irvine Medical Center,106301279.0,Pancreas,,36.0,-117.8901339,33.7879885
2020,Orange,UC Irvine Medical Center,106301279.0,Lung,,28.0,-117.8901339,33.7879885
2020,Orange,UC Irvine Medical Center,106301279.0,Liver,,50.0,-117.8901339,33.7879885
2020,Orange,Garden Grove Hospital and Medical Center,106301283.0,Colon,,2.0,-117.9130315,33.7745089
2020,Orange,Placentia Linda Hospital,106301297.0,Stomach,,1.0,-117.8434267,33.887072
2020,Orange,Placentia Linda Hospital,106301297.0,Rectum,,4.0,-117.8434267,33.887072
2020,Orange,Placentia Linda Hospital,106301297.0,Prostate,,13.0,-117.8434267,33.887072
2020,Orange,Placentia Linda Hospital,106301297.0,Pancreas,,1.0,-117.8434267,33.887072
2020,Orange,Placentia Linda Hospital,106301297.0,Liver,,2.0,-117.8434267,33.887072
2020,Orange,Placentia Linda Hospital,106301297.0,Colon,,9.0,-117.8434267,33.887072
2020,Orange,Placentia Linda Hospital,106301297.0,Breast,,56.0,-117.8434267,33.887072
2020,Orange,Memorialcare Saddleback  Medical Center,106301317.0,Stomach,,6.0,-117.70825,33.60802
2020,Orange,Memorialcare Saddleback  Medical Center,106301317.0,Rectum,,7.0,-117.70825,33.60802
2020,Orange,Memorialcare Saddleback  Medical Center,106301317.0,Prostate,,18.0,-117.70825,33.60802
2020,Orange,Memorialcare Saddleback  Medical Center,106301317.0,Pancreas,,2.0,-117.70825,33.60802
2020,Orange,Memorialcare Saddleback  Medical Center,106301317.0,Lung,,20.0,-117.70825,33.60802
2020,Orange,Memorialcare Saddleback  Medical Center,106301317.0,Liver,,4.0,-117.70825,33.60802
2020,Orange,Memorialcare Saddleback  Medical Center,106301317.0,Colon,,38.0,-117.70825,33.60802
2020,Orange,Memorialcare Saddleback  Medical Center,106301317.0,Breast,,201.0,-117.70825,33.60802
2020,Orange,Memorialcare Saddleback  Medical Center,106301317.0,Brain,,18.0,-117.70825,33.60802
2020,Orange,Mission Hospital Laguna Beach,106301337.0,Rectum,,4.0,-117.7422502,33.4997391
2020,Orange,Mission Hospital Laguna Beach,106301337.0,Colon,,3.0,-117.7422502,33.4997391
2020,Orange,Mission Hospital Laguna Beach,106301337.0,Breast,,6.0,-117.7422502,33.4997391
2020,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Stomach,,6.0,-117.86516,33.7823
2020,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Rectum,,17.0,-117.86516,33.7823
2020,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Pancreas,,11.0,-117.86516,33.7823
2020,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Lung,,51.0,-117.86516,33.7823
2020,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Liver,,3.0,-117.86516,33.7823
2020,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Prostate,,56.0,-117.86516,33.7823
2020,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Esophagus,,2.0,-117.86516,33.7823
2020,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Colon,,45.0,-117.86516,33.7823
2020,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Breast,,153.0,-117.86516,33.7823
2020,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Brain,,21.0,-117.86516,33.7823
2020,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Bladder,,1.0,-117.86516,33.7823
2020,Orange,Saint Jude Medical Center,106301342.0,Rectum,,14.0,-117.92851,33.89349
2020,Orange,Saint Jude Medical Center,106301342.0,Prostate,,30.0,-117.92851,33.89349
2020,Orange,Saint Jude Medical Center,106301342.0,Pancreas,,13.0,-117.92851,33.89349
2020,Orange,Saint Jude Medical Center,106301342.0,Lung,,12.0,-117.92851,33.89349
2020,Orange,Saint Jude Medical Center,106301342.0,Liver,,12.0,-117.92851,33.89349
2020,Orange,Saint Jude Medical Center,106301342.0,Esophagus,,2.0,-117.92851,33.89349
2020,Orange,Saint Jude Medical Center,106301342.0,Colon,,39.0,-117.92851,33.89349
2020,Orange,Saint Jude Medical Center,106301342.0,Breast,,217.0,-117.92851,33.89349
2020,Orange,Saint Jude Medical Center,106301342.0,Brain,,45.0,-117.92851,33.89349
2020,Orange,Saint Jude Medical Center,106301342.0,Stomach,,5.0,-117.92851,33.89349
2020,Orange,Foothill Regional Medical Center,106301357.0,Stomach,,1.0,-117.82903,33.73119
2020,Orange,Foothill Regional Medical Center,106301357.0,Rectum,,2.0,-117.82903,33.73119
2020,Orange,Foothill Regional Medical Center,106301357.0,Colon,,3.0,-117.82903,33.73119
2020,Orange,Foothill Regional Medical Center,106301357.0,Breast,,1.0,-117.82903,33.73119
2020,Orange,West Anaheim Medical Center,106301379.0,Rectum,,1.0,-117.99492,33.82482
2020,Orange,West Anaheim Medical Center,106301379.0,Colon,,6.0,-117.99492,33.82482
2020,Orange,West Anaheim Medical Center,106301379.0,Breast,,1.0,-117.99492,33.82482
2020,Orange,Orange County Global Medical Center,106301566.0,Prostate,,2.0,-117.83398,33.75361
2020,Orange,Orange County Global Medical Center,106301566.0,Lung,,3.0,-117.83398,33.75361
2020,Orange,Orange County Global Medical Center,106301566.0,Liver,,1.0,-117.83398,33.75361
2020,Orange,Orange County Global Medical Center,106301566.0,Colon,,1.0,-117.83398,33.75361
2020,Orange,Orange County Global Medical Center,106301566.0,Breast,,9.0,-117.83398,33.75361
2020,Orange,Orange County Global Medical Center,106301566.0,Brain,,5.0,-117.83398,33.75361
2020,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Pancreas,,6.0,-117.84399,33.85442
2020,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Stomach,,12.0,-117.84399,33.85442
2020,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Rectum,,48.0,-117.84399,33.85442
2020,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Prostate,,30.0,-117.84399,33.85442
2020,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Lung,,58.0,-117.84399,33.85442
2020,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Liver,,9.0,-117.84399,33.85442
2020,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Esophagus,,6.0,-117.84399,33.85442
2020,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Colon,,78.0,-117.84399,33.85442
2020,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Breast,,486.0,-117.84399,33.85442
2020,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Brain,,48.0,-117.84399,33.85442
2020,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Bladder,,6.0,-117.84399,33.85442
